corridor,road_order,link_id,timestamp_local,date_local,time_local,minute_of_day,is_am_analysis_bin,direction,milepost,station_count,speed_mph,flow_vph,occupancy_fraction,density_veh_per_mi
I405_S,1,L405S-132,2025-09-23T09:25:00-07:00,2025-09-23,09:25,565,True,S,15.715000,3,27.566667,5544.000000,0.269233,206.727432
I405_S,2,L405S-115,2025-09-23T09:25:00-07:00,2025-09-23,09:25,565,True,S,16.290000,1,18.400000,5184.000000,0.284800,281.739130
I405_S,3,L405S-114,2025-09-23T09:25:00-07:00,2025-09-23,09:25,565,True,S,16.450000,2,31.250000,4830.000000,0.190900,154.508279
I405_S,1,L405S-132,2025-09-23T09:30:00-07:00,2025-09-23,09:30,570,True,S,15.715000,3,26.933333,5328.000000,0.283700,205.045411
I405_S,2,L405S-115,2025-09-23T09:30:00-07:00,2025-09-23,09:30,570,True,S,16.290000,1,17.000000,4968.000000,0.331400,292.235294
I405_S,3,L405S-114,2025-09-23T09:30:00-07:00,2025-09-23,09:30,570,True,S,16.450000,2,29.800000,4464.000000,0.199250,149.424769
I405_S,1,L405S-132,2025-09-23T09:35:00-07:00,2025-09-23,09:35,575,True,S,15.715000,3,30.766667,6508.000000,0.234767,212.100824
I405_S,2,L405S-115,2025-09-23T09:35:00-07:00,2025-09-23,09:35,575,True,S,16.290000,1,17.100000,5556.000000,0.337800,324.912281
I405_S,3,L405S-114,2025-09-23T09:35:00-07:00,2025-09-23,09:35,575,True,S,16.450000,2,29.750000,4866.000000,0.208200,163.295750
I405_S,1,L405S-132,2025-09-23T09:40:00-07:00,2025-09-23,09:40,580,True,S,15.715000,3,38.166667,7172.000000,0.177400,188.064823
I405_S,2,L405S-115,2025-09-23T09:40:00-07:00,2025-09-23,09:40,580,True,S,16.290000,1,20.100000,6336.000000,0.269000,315.223881
I405_S,3,L405S-114,2025-09-23T09:40:00-07:00,2025-09-23,09:40,580,True,S,16.450000,2,33.250000,5868.000000,0.187950,176.551536
I405_S,1,L405S-132,2025-09-23T09:45:00-07:00,2025-09-23,09:45,585,True,S,15.715000,3,43.333333,7080.000000,0.156933,163.081613
I405_S,2,L405S-115,2025-09-23T09:45:00-07:00,2025-09-23,09:45,585,True,S,16.290000,1,26.100000,6468.000000,0.197900,247.816092
I405_S,3,L405S-114,2025-09-23T09:45:00-07:00,2025-09-23,09:45,585,True,S,16.450000,2,34.900000,5544.000000,0.179300,159.628406
I405_S,1,L405S-132,2025-09-23T09:50:00-07:00,2025-09-23,09:50,590,True,S,15.715000,3,43.166667,7004.000000,0.179900,163.047687
I405_S,2,L405S-115,2025-09-23T09:50:00-07:00,2025-09-23,09:50,590,True,S,16.290000,1,35.400000,6840.000000,0.141300,193.220339
I405_S,3,L405S-114,2025-09-23T09:50:00-07:00,2025-09-23,09:50,590,True,S,16.450000,2,42.050000,5820.000000,0.133150,138.761321
I405_S,1,L405S-132,2025-09-23T09:55:00-07:00,2025-09-23,09:55,595,True,S,15.715000,3,46.666667,6792.000000,0.145233,147.939460
I405_S,2,L405S-115,2025-09-23T09:55:00-07:00,2025-09-23,09:55,595,True,S,16.290000,1,48.700000,5940.000000,0.089600,121.971253
I405_S,3,L405S-114,2025-09-23T09:55:00-07:00,2025-09-23,09:55,595,True,S,16.450000,2,51.150000,4818.000000,0.088950,94.219220
I405_S,1,L405S-132,2025-09-23T10:00:00-07:00,2025-09-23,10:00,600,False,S,15.715000,3,53.333333,6752.000000,0.114067,126.818921
I405_S,2,L405S-115,2025-09-23T10:00:00-07:00,2025-09-23,10:00,600,False,S,16.290000,1,54.800000,6576.000000,0.100000,120.000000
I405_S,3,L405S-114,2025-09-23T10:00:00-07:00,2025-09-23,10:00,600,False,S,16.450000,2,56.400000,5466.000000,0.098600,96.920900
I405_S,1,L405S-132,2025-09-23T10:05:00-07:00,2025-09-23,10:05,605,False,S,15.715000,3,56.000000,5940.000000,0.102300,105.942553
I405_S,2,L405S-115,2025-09-23T10:05:00-07:00,2025-09-23,10:05,605,False,S,16.290000,1,56.600000,5604.000000,0.090100,99.010601
I405_S,3,L405S-114,2025-09-23T10:05:00-07:00,2025-09-23,10:05,605,False,S,16.450000,2,59.300000,4716.000000,0.089950,79.527776
I405_S,1,L405S-132,2025-09-23T10:10:00-07:00,2025-09-23,10:10,610,False,S,15.715000,3,57.833333,6304.000000,0.108367,108.800844
I405_S,2,L405S-115,2025-09-23T10:10:00-07:00,2025-09-23,10:10,610,False,S,16.290000,1,57.900000,6420.000000,0.101100,110.880829
I405_S,3,L405S-114,2025-09-23T10:10:00-07:00,2025-09-23,10:10,610,False,S,16.450000,2,60.650000,5250.000000,0.097250,86.556561
I405_S,1,L405S-132,2025-09-23T10:15:00-07:00,2025-09-23,10:15,615,False,S,15.715000,3,59.400000,6576.000000,0.108033,110.590233
I405_S,2,L405S-115,2025-09-23T10:15:00-07:00,2025-09-23,10:15,615,False,S,16.290000,1,59.000000,6360.000000,0.097600,107.796610
I405_S,3,L405S-114,2025-09-23T10:15:00-07:00,2025-09-23,10:15,615,False,S,16.450000,2,61.050000,5400.000000,0.097000,88.447937
I405_S,1,L405S-132,2025-09-23T10:20:00-07:00,2025-09-23,10:20,620,False,S,15.715000,3,60.266667,6452.000000,0.104633,106.844413
I405_S,2,L405S-115,2025-09-23T10:20:00-07:00,2025-09-23,10:20,620,False,S,16.290000,1,60.000000,6288.000000,0.095100,104.800000
I405_S,3,L405S-114,2025-09-23T10:20:00-07:00,2025-09-23,10:20,620,False,S,16.450000,2,62.100000,5220.000000,0.093150,84.063199
I405_S,1,L405S-132,2025-09-23T10:25:00-07:00,2025-09-23,10:25,625,False,S,15.715000,3,60.066667,6296.000000,0.108233,104.626885
I405_S,2,L405S-115,2025-09-23T10:25:00-07:00,2025-09-23,10:25,625,False,S,16.290000,1,59.000000,6348.000000,0.101400,107.593220
I405_S,3,L405S-114,2025-09-23T10:25:00-07:00,2025-09-23,10:25,625,False,S,16.450000,2,61.600000,5334.000000,0.097600,86.597620
I405_S,1,L405S-132,2025-09-24T05:30:00-07:00,2025-09-24,05:30,330,False,S,15.715000,3,68.366667,4340.000000,0.068433,63.419204
I405_S,2,L405S-115,2025-09-24T05:30:00-07:00,2025-09-24,05:30,330,False,S,16.290000,1,69.400000,4212.000000,0.060700,60.691643
I405_S,3,L405S-114,2025-09-24T05:30:00-07:00,2025-09-24,05:30,330,False,S,16.450000,2,68.500000,3798.000000,0.063200,55.534125
I405_S,1,L405S-132,2025-09-24T05:35:00-07:00,2025-09-24,05:35,335,False,S,15.715000,3,68.633333,4872.000000,0.077100,70.849490
I405_S,2,L405S-115,2025-09-24T05:35:00-07:00,2025-09-24,05:35,335,False,S,16.290000,1,69.400000,4572.000000,0.068700,65.878963
I405_S,3,L405S-114,2025-09-24T05:35:00-07:00,2025-09-24,05:35,335,False,S,16.450000,2,68.350000,3906.000000,0.069750,57.158127
I405_S,1,L405S-132,2025-09-24T05:40:00-07:00,2025-09-24,05:40,340,False,S,15.715000,3,69.333333,5604.000000,0.086667,80.679446
I405_S,2,L405S-115,2025-09-24T05:40:00-07:00,2025-09-24,05:40,340,False,S,16.290000,1,69.600000,5688.000000,0.081900,81.724138
I405_S,3,L405S-114,2025-09-24T05:40:00-07:00,2025-09-24,05:40,340,False,S,16.450000,2,68.800000,5130.000000,0.085900,74.593204
I405_S,1,L405S-132,2025-09-24T05:45:00-07:00,2025-09-24,05:45,345,False,S,15.715000,3,69.500000,5840.000000,0.089300,83.975905
I405_S,2,L405S-115,2025-09-24T05:45:00-07:00,2025-09-24,05:45,345,False,S,16.290000,1,71.100000,5256.000000,0.073900,73.924051
I405_S,3,L405S-114,2025-09-24T05:45:00-07:00,2025-09-24,05:45,345,False,S,16.450000,2,69.350000,4758.000000,0.079150,68.620298
I405_S,1,L405S-132,2025-09-24T05:50:00-07:00,2025-09-24,05:50,350,False,S,15.715000,3,68.866667,5988.000000,0.092467,86.745829
I405_S,2,L405S-115,2025-09-24T05:50:00-07:00,2025-09-24,05:50,350,False,S,16.290000,1,70.000000,5700.000000,0.084500,81.428571
I405_S,3,L405S-114,2025-09-24T05:50:00-07:00,2025-09-24,05:50,350,False,S,16.450000,2,68.900000,4992.000000,0.086150,72.459174
I405_S,1,L405S-132,2025-09-24T05:55:00-07:00,2025-09-24,05:55,355,False,S,15.715000,3,68.233333,5740.000000,0.090767,84.067734
I405_S,2,L405S-115,2025-09-24T05:55:00-07:00,2025-09-24,05:55,355,False,S,16.290000,1,69.700000,5544.000000,0.081600,79.540890
I405_S,3,L405S-114,2025-09-24T05:55:00-07:00,2025-09-24,05:55,355,False,S,16.450000,2,69.100000,5004.000000,0.083150,72.443199
I405_S,1,L405S-132,2025-09-24T06:00:00-07:00,2025-09-24,06:00,360,True,S,15.715000,3,66.833333,4900.000000,0.079100,73.184806
I405_S,2,L405S-115,2025-09-24T06:00:00-07:00,2025-09-24,06:00,360,True,S,16.290000,1,67.400000,4692.000000,0.072300,69.614243
I405_S,3,L405S-114,2025-09-24T06:00:00-07:00,2025-09-24,06:00,360,True,S,16.450000,2,66.400000,4050.000000,0.074250,61.016105
I405_S,1,L405S-132,2025-09-24T06:05:00-07:00,2025-09-24,06:05,365,True,S,15.715000,3,66.200000,4816.000000,0.076967,72.543399
I405_S,2,L405S-115,2025-09-24T06:05:00-07:00,2025-09-24,06:05,365,True,S,16.290000,1,65.800000,4356.000000,0.067700,66.200608
I405_S,3,L405S-114,2025-09-24T06:05:00-07:00,2025-09-24,06:05,365,True,S,16.450000,2,65.150000,3948.000000,0.070900,60.607294
I405_S,1,L405S-132,2025-09-24T06:10:00-07:00,2025-09-24,06:10,370,True,S,15.715000,3,65.300000,5160.000000,0.084133,78.826653
I405_S,2,L405S-115,2025-09-24T06:10:00-07:00,2025-09-24,06:10,370,True,S,16.290000,1,65.100000,5196.000000,0.080100,79.815668
I405_S,3,L405S-114,2025-09-24T06:10:00-07:00,2025-09-24,06:10,370,True,S,16.450000,2,64.600000,4638.000000,0.083400,71.802392
I405_S,1,L405S-132,2025-09-24T06:15:00-07:00,2025-09-24,06:15,375,True,S,15.715000,3,65.066667,6392.000000,0.100400,98.014386
I405_S,2,L405S-115,2025-09-24T06:15:00-07:00,2025-09-24,06:15,375,True,S,16.290000,1,64.900000,6120.000000,0.091300,94.298921
I405_S,3,L405S-114,2025-09-24T06:15:00-07:00,2025-09-24,06:15,375,True,S,16.450000,2,64.300000,5442.000000,0.093500,84.641440
I405_S,1,L405S-132,2025-09-24T06:20:00-07:00,2025-09-24,06:20,380,True,S,15.715000,3,64.333333,7068.000000,0.113433,109.641818
I405_S,2,L405S-115,2025-09-24T06:20:00-07:00,2025-09-24,06:20,380,True,S,16.290000,1,64.600000,7032.000000,0.104400,108.854489
I405_S,3,L405S-114,2025-09-24T06:20:00-07:00,2025-09-24,06:20,380,True,S,16.450000,2,62.450000,6300.000000,0.110500,100.949098
I405_S,1,L405S-132,2025-09-24T06:25:00-07:00,2025-09-24,06:25,385,True,S,15.715000,3,64.066667,6956.000000,0.110767,108.405337
I405_S,2,L405S-115,2025-09-24T06:25:00-07:00,2025-09-24,06:25,385,True,S,16.290000,1,63.800000,6924.000000,0.103500,108.526646
I405_S,3,L405S-114,2025-09-24T06:25:00-07:00,2025-09-24,06:25,385,True,S,16.450000,2,62.050000,6228.000000,0.108900,100.398390
I405_S,1,L405S-132,2025-09-24T06:30:00-07:00,2025-09-24,06:30,390,True,S,15.715000,3,61.300000,7752.000000,0.135400,126.239557
I405_S,2,L405S-115,2025-09-24T06:30:00-07:00,2025-09-24,06:30,390,True,S,16.290000,1,61.500000,7392.000000,0.123900,120.195122
I405_S,3,L405S-114,2025-09-24T06:30:00-07:00,2025-09-24,06:30,390,True,S,16.450000,2,60.600000,6582.000000,0.125600,108.612360
I405_S,1,L405S-132,2025-09-24T06:35:00-07:00,2025-09-24,06:35,395,True,S,15.715000,3,55.433333,7816.000000,0.166700,141.181369
I405_S,2,L405S-115,2025-09-24T06:35:00-07:00,2025-09-24,06:35,395,True,S,16.290000,1,53.500000,8364.000000,0.176900,156.336449
I405_S,3,L405S-114,2025-09-24T06:35:00-07:00,2025-09-24,06:35,395,True,S,16.450000,2,52.900000,7272.000000,0.174950,137.452830
I405_S,1,L405S-132,2025-09-24T06:40:00-07:00,2025-09-24,06:40,400,True,S,15.715000,3,50.000000,7200.000000,0.197933,143.659062
I405_S,2,L405S-115,2025-09-24T06:40:00-07:00,2025-09-24,06:40,400,True,S,16.290000,1,39.700000,6384.000000,0.269700,160.806045
I405_S,3,L405S-114,2025-09-24T06:40:00-07:00,2025-09-24,06:40,400,True,S,16.450000,2,43.350000,5916.000000,0.208300,136.426245
I405_S,1,L405S-132,2025-09-24T06:45:00-07:00,2025-09-24,06:45,405,True,S,15.715000,3,42.600000,6684.000000,0.248500,158.102070
I405_S,2,L405S-115,2025-09-24T06:45:00-07:00,2025-09-24,06:45,405,True,S,16.290000,1,33.700000,6252.000000,0.266200,185.519288
I405_S,3,L405S-114,2025-09-24T06:45:00-07:00,2025-09-24,06:45,405,True,S,16.450000,2,38.650000,5814.000000,0.212450,150.670550
I405_S,1,L405S-132,2025-09-24T06:50:00-07:00,2025-09-24,06:50,410,True,S,15.715000,3,39.000000,6544.000000,0.251733,168.016193
I405_S,2,L405S-115,2025-09-24T06:50:00-07:00,2025-09-24,06:50,410,True,S,16.290000,1,26.900000,5124.000000,0.316300,190.483271
I405_S,3,L405S-114,2025-09-24T06:50:00-07:00,2025-09-24,06:50,410,True,S,16.450000,2,32.550000,4722.000000,0.236050,145.558284
I405_S,1,L405S-132,2025-09-24T06:55:00-07:00,2025-09-24,06:55,415,True,S,15.715000,3,39.933333,7036.000000,0.197233,178.373138
I405_S,2,L405S-115,2025-09-24T06:55:00-07:00,2025-09-24,06:55,415,True,S,16.290000,1,30.600000,6648.000000,0.195600,217.254902
I405_S,3,L405S-114,2025-09-24T06:55:00-07:00,2025-09-24,06:55,415,True,S,16.450000,2,33.650000,6096.000000,0.204550,181.417289
I405_S,1,L405S-132,2025-09-24T07:00:00-07:00,2025-09-24,07:00,420,True,S,15.715000,3,37.000000,6340.000000,0.242667,174.038970
I405_S,2,L405S-115,2025-09-24T07:00:00-07:00,2025-09-24,07:00,420,True,S,16.290000,1,28.300000,5796.000000,0.256200,204.805654
I405_S,3,L405S-114,2025-09-24T07:00:00-07:00,2025-09-24,07:00,420,True,S,16.450000,2,33.450000,5508.000000,0.191400,165.124738
I405_S,1,L405S-132,2025-09-24T07:05:00-07:00,2025-09-24,07:05,425,True,S,15.715000,3,36.766667,6452.000000,0.253767,177.392132
I405_S,2,L405S-115,2025-09-24T07:05:00-07:00,2025-09-24,07:05,425,True,S,16.290000,1,25.000000,5340.000000,0.329100,213.600000
I405_S,3,L405S-114,2025-09-24T07:05:00-07:00,2025-09-24,07:05,425,True,S,16.450000,2,32.250000,4980.000000,0.245700,155.956522
I405_S,1,L405S-132,2025-09-24T07:10:00-07:00,2025-09-24,07:10,430,True,S,15.715000,3,36.033333,6476.000000,0.247800,182.816414
I405_S,2,L405S-115,2025-09-24T07:10:00-07:00,2025-09-24,07:10,430,True,S,16.290000,1,24.300000,5808.000000,0.297200,239.012346
I405_S,3,L405S-114,2025-09-24T07:10:00-07:00,2025-09-24,07:10,430,True,S,16.450000,2,31.700000,5688.000000,0.232150,181.381737
I405_S,1,L405S-132,2025-09-24T07:15:00-07:00,2025-09-24,07:15,435,True,S,15.715000,3,34.466667,6004.000000,0.273100,177.317472
I405_S,2,L405S-115,2025-09-24T07:15:00-07:00,2025-09-24,07:15,435,True,S,16.290000,1,22.900000,5040.000000,0.324900,220.087336
I405_S,3,L405S-114,2025-09-24T07:15:00-07:00,2025-09-24,07:15,435,True,S,16.450000,2,30.750000,4932.000000,0.229500,161.370763
I405_S,1,L405S-132,2025-09-24T07:20:00-07:00,2025-09-24,07:20,440,True,S,15.715000,3,33.933333,5808.000000,0.256233,175.328629
I405_S,2,L405S-115,2025-09-24T07:20:00-07:00,2025-09-24,07:20,440,True,S,16.290000,1,22.100000,5040.000000,0.324400,228.054299
I405_S,3,L405S-114,2025-09-24T07:20:00-07:00,2025-09-24,07:20,440,True,S,16.450000,2,29.050000,4836.000000,0.252100,166.928770
I405_S,1,L405S-132,2025-09-24T07:25:00-07:00,2025-09-24,07:25,445,True,S,15.715000,3,30.033333,4996.000000,0.324033,172.339703
I405_S,2,L405S-115,2025-09-24T07:25:00-07:00,2025-09-24,07:25,445,True,S,16.290000,1,20.600000,4656.000000,0.342600,226.019417
I405_S,3,L405S-114,2025-09-24T07:25:00-07:00,2025-09-24,07:25,445,True,S,16.450000,2,27.450000,4470.000000,0.250900,163.363615
I405_S,1,L405S-132,2025-09-24T07:30:00-07:00,2025-09-24,07:30,450,True,S,15.715000,3,24.900000,3964.000000,0.438667,172.876631
I405_S,2,L405S-115,2025-09-24T07:30:00-07:00,2025-09-24,07:30,450,True,S,16.290000,1,18.600000,3600.000000,0.389700,193.548387
I405_S,3,L405S-114,2025-09-24T07:30:00-07:00,2025-09-24,07:30,450,True,S,16.450000,2,26.450000,3462.000000,0.230550,131.515221
I405_S,1,L405S-132,2025-09-24T07:35:00-07:00,2025-09-24,07:35,455,True,S,15.715000,3,23.200000,4184.000000,0.392067,201.851086
I405_S,2,L405S-115,2025-09-24T07:35:00-07:00,2025-09-24,07:35,455,True,S,16.290000,1,17.500000,3084.000000,0.430200,176.228571
I405_S,3,L405S-114,2025-09-24T07:35:00-07:00,2025-09-24,07:35,455,True,S,16.450000,2,24.000000,2880.000000,0.282850,119.824891
I405_S,1,L405S-132,2025-09-24T07:40:00-07:00,2025-09-24,07:40,460,True,S,15.715000,3,22.233333,4176.000000,0.404567,214.960260
I405_S,2,L405S-115,2025-09-24T07:40:00-07:00,2025-09-24,07:40,460,True,S,16.290000,1,17.200000,3696.000000,0.401500,214.883721
I405_S,3,L405S-114,2025-09-24T07:40:00-07:00,2025-09-24,07:40,460,True,S,16.450000,2,24.700000,3630.000000,0.259500,147.245179
I405_S,1,L405S-132,2025-09-24T07:45:00-07:00,2025-09-24,07:45,465,True,S,15.715000,3,21.366667,3992.000000,0.395800,220.613528
I405_S,2,L405S-115,2025-09-24T07:45:00-07:00,2025-09-24,07:45,465,True,S,16.290000,1,16.600000,3444.000000,0.376000,207.469880
I405_S,3,L405S-114,2025-09-24T07:45:00-07:00,2025-09-24,07:45,465,True,S,16.450000,2,23.050000,3366.000000,0.231600,146.604520
I405_S,1,L405S-132,2025-09-24T07:50:00-07:00,2025-09-24,07:50,470,True,S,15.715000,3,20.600000,3848.000000,0.414133,226.003176
I405_S,2,L405S-115,2025-09-24T07:50:00-07:00,2025-09-24,07:50,470,True,S,16.290000,1,16.700000,3876.000000,0.376200,232.095808
I405_S,3,L405S-114,2025-09-24T07:50:00-07:00,2025-09-24,07:50,470,True,S,16.450000,2,24.700000,3696.000000,0.257700,150.540008
I405_S,1,L405S-132,2025-09-24T07:55:00-07:00,2025-09-24,07:55,475,True,S,15.715000,3,20.900000,4148.000000,0.396167,239.053372
I405_S,2,L405S-115,2025-09-24T07:55:00-07:00,2025-09-24,07:55,475,True,S,16.290000,1,16.300000,3276.000000,0.433500,200.981595
I405_S,3,L405S-114,2025-09-24T07:55:00-07:00,2025-09-24,07:55,475,True,S,16.450000,2,21.850000,3108.000000,0.282650,142.128613
I405_S,1,L405S-132,2025-09-24T08:00:00-07:00,2025-09-24,08:00,480,True,S,15.715000,3,21.233333,4324.000000,0.389233,242.267743
I405_S,2,L405S-115,2025-09-24T08:00:00-07:00,2025-09-24,08:00,480,True,S,16.290000,1,15.300000,3420.000000,0.393600,223.529412
I405_S,3,L405S-114,2025-09-24T08:00:00-07:00,2025-09-24,08:00,480,True,S,16.450000,2,21.500000,3432.000000,0.264000,159.627907
I405_S,1,L405S-132,2025-09-24T08:05:00-07:00,2025-09-24,08:05,485,True,S,15.715000,3,22.133333,4608.000000,0.354967,237.818909
I405_S,2,L405S-115,2025-09-24T08:05:00-07:00,2025-09-24,08:05,485,True,S,16.290000,1,16.100000,3744.000000,0.367200,232.546584
I405_S,3,L405S-114,2025-09-24T08:05:00-07:00,2025-09-24,08:05,485,True,S,16.450000,2,23.300000,3708.000000,0.223450,160.196281
I405_S,1,L405S-132,2025-09-24T08:10:00-07:00,2025-09-24,08:10,490,True,S,15.715000,3,21.600000,4352.000000,0.408600,234.591602
I405_S,2,L405S-115,2025-09-24T08:10:00-07:00,2025-09-24,08:10,490,True,S,16.290000,1,17.700000,4152.000000,0.369000,234.576271
I405_S,3,L405S-114,2025-09-24T08:10:00-07:00,2025-09-24,08:10,490,True,S,16.450000,2,24.550000,4020.000000,0.230850,163.717272
I405_S,1,L405S-132,2025-09-24T08:15:00-07:00,2025-09-24,08:15,495,True,S,15.715000,3,21.333333,4304.000000,0.402433,238.861195
I405_S,2,L405S-115,2025-09-24T08:15:00-07:00,2025-09-24,08:15,495,True,S,16.290000,1,17.900000,3852.000000,0.354900,215.195531
I405_S,3,L405S-114,2025-09-24T08:15:00-07:00,2025-09-24,08:15,495,True,S,16.450000,2,25.300000,3552.000000,0.211150,140.623125
I405_S,1,L405S-132,2025-09-24T08:20:00-07:00,2025-09-24,08:20,500,True,S,15.715000,3,20.400000,3768.000000,0.427333,226.907916
I405_S,2,L405S-115,2025-09-24T08:20:00-07:00,2025-09-24,08:20,500,True,S,16.290000,1,17.200000,3708.000000,0.379200,215.581395
I405_S,3,L405S-114,2025-09-24T08:20:00-07:00,2025-09-24,08:20,500,True,S,16.450000,2,25.050000,3552.000000,0.227200,142.109039
I405_S,1,L405S-132,2025-09-24T08:25:00-07:00,2025-09-24,08:25,505,True,S,15.715000,3,20.300000,4060.000000,0.428200,249.896488
I405_S,2,L405S-115,2025-09-24T08:25:00-07:00,2025-09-24,08:25,505,True,S,16.290000,1,15.600000,3252.000000,0.401200,208.461538
I405_S,3,L405S-114,2025-09-24T08:25:00-07:00,2025-09-24,08:25,505,True,S,16.450000,2,24.700000,3144.000000,0.263750,128.498841
I405_S,1,L405S-132,2025-09-24T08:30:00-07:00,2025-09-24,08:30,510,True,S,15.715000,3,19.700000,3764.000000,0.463167,243.271274
I405_S,2,L405S-115,2025-09-24T08:30:00-07:00,2025-09-24,08:30,510,True,S,16.290000,1,16.300000,3564.000000,0.406300,218.650307
I405_S,3,L405S-114,2025-09-24T08:30:00-07:00,2025-09-24,08:30,510,True,S,16.450000,2,24.000000,3408.000000,0.256650,142.264518
I405_S,1,L405S-132,2025-09-24T08:35:00-07:00,2025-09-24,08:35,515,True,S,15.715000,3,20.333333,4180.000000,0.413667,258.053979
I405_S,2,L405S-115,2025-09-24T08:35:00-07:00,2025-09-24,08:35,515,True,S,16.290000,1,15.300000,3000.000000,0.407600,196.078431
I405_S,3,L405S-114,2025-09-24T08:35:00-07:00,2025-09-24,08:35,515,True,S,16.450000,2,22.100000,2898.000000,0.264500,131.464209
I405_S,1,L405S-132,2025-09-24T08:40:00-07:00,2025-09-24,08:40,520,True,S,15.715000,3,22.100000,4496.000000,0.334267,236.445597
I405_S,2,L405S-115,2025-09-24T08:40:00-07:00,2025-09-24,08:40,520,True,S,16.290000,1,16.700000,3624.000000,0.338100,217.005988
I405_S,3,L405S-114,2025-09-24T08:40:00-07:00,2025-09-24,08:40,520,True,S,16.450000,2,26.900000,3432.000000,0.192150,129.153451
I405_S,1,L405S-132,2025-09-24T08:45:00-07:00,2025-09-24,08:45,525,True,S,15.715000,3,22.133333,4400.000000,0.369900,230.612420
I405_S,2,L405S-115,2025-09-24T08:45:00-07:00,2025-09-24,08:45,525,True,S,16.290000,1,17.100000,3624.000000,0.350300,211.929825
I405_S,3,L405S-114,2025-09-24T08:45:00-07:00,2025-09-24,08:45,525,True,S,16.450000,2,28.800000,3762.000000,0.174200,131.900155
I405_S,1,L405S-132,2025-09-24T08:50:00-07:00,2025-09-24,08:50,530,True,S,15.715000,3,21.600000,4204.000000,0.400633,230.610554
I405_S,2,L405S-115,2025-09-24T08:50:00-07:00,2025-09-24,08:50,530,True,S,16.290000,1,18.900000,4296.000000,0.323700,227.301587
I405_S,3,L405S-114,2025-09-24T08:50:00-07:00,2025-09-24,08:50,530,True,S,16.450000,2,29.900000,4062.000000,0.179650,135.645811
I405_S,1,L405S-132,2025-09-24T08:55:00-07:00,2025-09-24,08:55,535,True,S,15.715000,3,20.366667,3584.000000,0.442067,222.200034
I405_S,2,L405S-115,2025-09-24T08:55:00-07:00,2025-09-24,08:55,535,True,S,16.290000,1,18.300000,3600.000000,0.352900,196.721311
I405_S,3,L405S-114,2025-09-24T08:55:00-07:00,2025-09-24,08:55,535,True,S,16.450000,2,27.450000,3432.000000,0.225100,125.157146
I405_S,1,L405S-132,2025-09-24T09:00:00-07:00,2025-09-24,09:00,540,True,S,15.715000,3,21.166667,4096.000000,0.365633,236.957062
I405_S,2,L405S-115,2025-09-24T09:00:00-07:00,2025-09-24,09:00,540,True,S,16.290000,1,15.900000,2844.000000,0.344700,178.867925
I405_S,3,L405S-114,2025-09-24T09:00:00-07:00,2025-09-24,09:00,540,True,S,16.450000,2,22.900000,2958.000000,0.271050,129.516452
I405_S,1,L405S-132,2025-09-24T09:05:00-07:00,2025-09-24,09:05,545,True,S,15.715000,3,21.433333,4436.000000,0.378267,246.330435
I405_S,2,L405S-115,2025-09-24T09:05:00-07:00,2025-09-24,09:05,545,True,S,16.290000,1,17.200000,4344.000000,0.324600,252.558140
I405_S,3,L405S-114,2025-09-24T09:05:00-07:00,2025-09-24,09:05,545,True,S,16.450000,2,23.550000,3696.000000,0.250900,157.242648
I405_S,1,L405S-132,2025-09-24T09:10:00-07:00,2025-09-24,09:10,550,True,S,15.715000,3,21.666667,4412.000000,0.383133,240.680248
I405_S,2,L405S-115,2025-09-24T09:10:00-07:00,2025-09-24,09:10,550,True,S,16.290000,1,16.900000,3744.000000,0.374400,221.538462
I405_S,3,L405S-114,2025-09-24T09:10:00-07:00,2025-09-24,09:10,550,True,S,16.450000,2,24.300000,3552.000000,0.193800,146.242379
I405_S,1,L405S-132,2025-09-24T09:15:00-07:00,2025-09-24,09:15,555,True,S,15.715000,3,27.600000,5624.000000,0.250633,211.019069
I405_S,2,L405S-115,2025-09-24T09:15:00-07:00,2025-09-24,09:15,555,True,S,16.290000,1,18.700000,4260.000000,0.339400,227.807487
I405_S,3,L405S-114,2025-09-24T09:15:00-07:00,2025-09-24,09:15,555,True,S,16.450000,2,26.900000,4170.000000,0.216850,154.970149
I405_S,1,L405S-132,2025-09-24T09:20:00-07:00,2025-09-24,09:20,560,True,S,15.715000,3,31.833333,6052.000000,0.229567,194.863724
I405_S,2,L405S-115,2025-09-24T09:20:00-07:00,2025-09-24,09:20,560,True,S,16.290000,1,22.300000,5508.000000,0.273800,246.995516
I405_S,3,L405S-114,2025-09-24T09:20:00-07:00,2025-09-24,09:20,560,True,S,16.450000,2,31.250000,5190.000000,0.194750,166.438525
I405_S,1,L405S-132,2025-09-24T09:25:00-07:00,2025-09-24,09:25,565,True,S,15.715000,3,35.833333,6576.000000,0.192433,186.185395
I405_S,2,L405S-115,2025-09-24T09:25:00-07:00,2025-09-24,09:25,565,True,S,16.290000,1,25.100000,5952.000000,0.225100,237.131474
I405_S,3,L405S-114,2025-09-24T09:25:00-07:00,2025-09-24,09:25,565,True,S,16.450000,2,31.850000,5370.000000,0.193100,168.523010
I405_S,1,L405S-132,2025-09-24T09:30:00-07:00,2025-09-24,09:30,570,True,S,15.715000,3,34.966667,5828.000000,0.232933,171.127167
I405_S,2,L405S-115,2025-09-24T09:30:00-07:00,2025-09-24,09:30,570,True,S,16.290000,1,24.100000,5700.000000,0.277800,236.514523
