corridor,facility,tmc_code,date_local,road_order,length_mi,lanes,free_flow_speed_mph,capacity_speed_mph,capacity_vph_link,observed_15min_bins,threshold_multiplier,threshold_basis,threshold_speed_mph,threshold_speed_ratio_to_vf,threshold_speed_ratio_to_vc,episode_identified,duration_h,demand_veh_link,d_over_c_h,episode_start_minute,episode_end_minute,minimum_speed_mph,minimum_speed_minute,touches_data_start,touches_data_end,uncensored_episode,congested_link_mile_hours,qualifying_link_miles
I-95 HOV NB,HOV,110P04662,2025-10-01,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-02,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-03,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-06,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-07,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-08,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-09,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-10,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-13,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-14,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-15,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-16,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-17,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-20,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-21,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-22,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-23,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-24,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-27,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-28,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-29,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-30,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04662,2025-10-31,8.0,1.002587,2,71.0,50.204581464244875,4000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-01,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-02,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-03,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-06,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-07,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-08,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-09,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-10,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-13,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-14,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-15,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-16,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-17,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-20,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-21,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-22,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-23,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-24,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-27,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-28,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-29,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-30,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04665,2025-10-31,13.1,0.386681,3,72.0,50.91168824543143,6000.0,96,0.25,free_flow_speed,18.0,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-01,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-02,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-03,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-06,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-07,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-08,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-09,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-10,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-13,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-14,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-15,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-16,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-17,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-20,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-21,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-22,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-23,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-24,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-27,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-28,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-29,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-30,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04666,2025-10-31,14.0,2.393864,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-01,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-02,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-03,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-06,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-07,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-08,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-09,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-10,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-13,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-14,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-15,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-16,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-17,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-20,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-21,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-22,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-23,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-24,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-27,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-28,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-29,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-30,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04666,2025-10-31,15.0,0.517445,3,70.0,49.49747468305833,6000.0,96,0.25,free_flow_speed,17.5,0.25,0.35355339059327373,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-01,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-02,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-03,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-06,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-07,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-08,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-09,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-10,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-13,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-14,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-15,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-16,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-17,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-20,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-21,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-22,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-23,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-24,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-27,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-28,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-29,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-30,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110+04667,2025-10-31,16.0,0.06036,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04667,2025-10-01,17.0,1.150254,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
I-95 HOV NB,HOV,110P04667,2025-10-02,17.0,1.150254,3,71.0,50.204581464244875,6000.0,96,0.25,free_flow_speed,17.75,0.25,0.3535533905932738,False,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0
